"bathrooms","bedrooms","levels","livingArea","price","pricePerSquareFoot","garageSpaces","hasGarage","parking","pool","spa","homeType","isNewConstruction","yearBuilt","mild_uout","extr_uout","mout","f.price","f.yearBuilt"
2,3,"one",1182,175000,148,"0","0","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Low","Old"
4,2,"three or more",1790,595000,332,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"High","New"
2,3,"one",1758,139900,80,"0","0","0","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Low","Old"
3,3,"two",1670,419000,251,"2","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
3,3,"two",2318,305000,132,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
3,4,"two",2703,279900,104,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
5,5,"two",6691,965000,144,"2","1","1","1","0","SINGLE_FAMILY","0",1994,"0","0",1,"High","Old"
3,3,"one",1614,296700,184,"1","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Medium-Low","Old"
3,5,"one",2600,339900,131,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-High","Old"
3,3,"one",1790,127000,71,"0","0","0","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Low","Old"
1,3,"one",1176,250000,213,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-Low","Old"
2,3,"one",1701,379900,223,"0","1","1","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Medium-High","Old"
3,4,"two",2450,549000,224,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,3,"one",1680,329900,196,"2","1","1","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-Low","Old"
3,3,"one",1998,605000,303,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
3,4,"two",1650,215000,130,"2","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Low","Recent"
4,5,"three or more",2863,398500,139,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
3,5,"one",2500,249900,100,"0","1","1","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-Low","Recent"
1,3,"one",1290,70000,54,"0","0","0","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Low","Old"
4,4,"two",3020,475000,157,"2","1","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Medium-High","Old"
7,6,"two",7293,1125000,154,"0","1","1","0","1","SINGLE_FAMILY","0",2019,"0","0",1,"High","New"
2,3,"one",1189,140000,118,"1","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Low","Recent"
1,1,"one",750,234000,312,"0","0","1","0","0","CONDO","0",2006,"0","0",0,"Medium-Low","Recent"
2,4,"one",1175,25000,21,"0","0","0","0","0","MULTI_FAMILY","0",1959,"0","0",0,"Low","Old"
4,4,"two",3680,650000,177,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2019,"0","0",0,"High","New"
4,5,"two",3952,649900,164,"3 or more","1","1","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
2,3,"one",1589,180000,113,"0","0","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Low","Old"
2,3,"two",2076,418000,201,"0","1","0","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Medium-High","Old"
2,3,"one",1201,120000,100,"0","0","0","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Low","Old"
4,4,"one",2978,799900,269,"0","0","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,5,"two",3082,375000,122,"2","1","1","1","0","SINGLE_FAMILY","0",2008,"0","0",0,"Medium-High","Recent"
2,2,"one",933,269900,289,"1","1","1","0","0","CONDO","0",2005,"0","0",0,"Medium-Low","Recent"
3,3,"two",1464,164999,113,"0","0","1","0","0","CONDO","0",2005,"0","0",0,"Low","Recent"
3,4,"two",3336,450000,135,"2","1","1","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
5,4,"three or more",6662,1200000,180,"2","1","1","0","0","SINGLE_FAMILY","0",1994,"0","0",1,"High","Old"
3,4,"one",2944,439900,149,"0","1","1","0","1","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-High","Old"
2,3,"one",1200,155000,129,"0","0","0","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Low","Old"
3,3,"two",1820,284900,157,"0","0","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-Low","Old"
4,3,"three or more",2143,403900,188,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"Medium-High","New"
4,5,"two",2935,695000,237,"2","1","1","0","1","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
4,5,"two",3370,699900,208,"2","1","1","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"High","Old"
3,4,"two",2722,850000,312,"2","1","1","0","1","SINGLE_FAMILY","0",1989,"0","0",0,"High","Old"
1,2,"one",1067,75000,70,"0","0","0","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Low","Old"
3,3,"two",1898,375000,198,"2","1","1","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-High","Old"
4,4,"three or more",2407,605880,252,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"High","New"
5,4,"two",3435,346999,101,"2","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Medium-High","Old"
1,3,"one",936,74900,80,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
4,5,"two",4233,415000,98,"2","1","1","0","1","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-High","Recent"
4,4,"three or more",2713,389900,144,"0","1","1","0","0","TOWNHOUSE","0",2007,"0","0",0,"Medium-High","Recent"
4,4,"two",4185,575000,137,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
3,4,"two",1880,92000,49,"2","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Low","Recent"
4,5,"two",2812,390000,139,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
1,2,"one",1379,155000,112,"2","1","1","0","0","SINGLE_FAMILY","0",1924,"0","0",0,"Low","Historic"
3,3,"one",1911,450000,235,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Medium-High","Old"
3,4,"two",2875,375000,130,"0","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-High","Recent"
1,2,"one",1384,450000,325,"0","0","0","0","0","SINGLE_FAMILY","0",1952,"0","0",0,"Medium-High","Old"
3,3,"one",3700,559900,151,"0","0","1","1","0","SINGLE_FAMILY","0",1960,"0","0",0,"High","Old"
2,3,"two",1440,78500,55,"0","0","0","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Low","Old"
2,3,"two",2417,409900,170,"2","1","1","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-High","Old"
6,5,"three or more",5887,8e+05,136,"3 or more","1","1","1","0","SINGLE_FAMILY","0",2000,"0","0",0,"High","Recent"
3,5,"two",4113,359000,87,"0","0","1","0","0","SINGLE_FAMILY","0",1895,"0","0",1,"Medium-High","Historic"
2,3,"one",2070,260000,126,"2","1","1","1","0","SINGLE_FAMILY","0",1987,"0","0",0,"Medium-Low","Old"
3,3,"one",1320,250000,189,"0","0","0","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"Medium-Low","Old"
4,3,"two",2854,699000,245,"0","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
2,4,"three or more",2030,325000,160,"0","1","0","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Medium-Low","Old"
5,6,"three or more",5837,1199000,205,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",1,"High","Recent"
2,3,"one",1372,265000,193,"0","0","1","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-Low","Old"
5,4,"two",3240,849900,262,"0","0","0","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"High","Recent"
4,5,"two",3300,602290,183,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,2,"three or more",1162,204900,176,"0","0","0","0","0","CONDO","0",2004,"0","0",0,"Low","Recent"
1,1,"one",600,119999,200,"0","0","0","0","0","SINGLE_FAMILY","0",1978,"0","0",0,"Low","Old"
1,3,"one",1040,165000,159,"1","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,3,"one",2375,529000,223,"2","1","1","0","1","SINGLE_FAMILY","0",2016,"0","0",0,"High","New"
6,6,"two",5914,750000,127,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
4,4,"two",3298,315000,96,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
3,4,"two",2360,275000,117,"0","0","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
4,4,"two",3072,460000,150,"2","1","1","0","1","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
5,5,"two",4734,675000,143,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
2,4,"one",2000,194999,97,"0","0","0","0","0","SINGLE_FAMILY","0",1967,"0","0",0,"Low","Old"
3,4,"two",2206,348000,158,"0","1","1","0","0","SINGLE_FAMILY","0",2019,"0","0",0,"Medium-High","New"
5,4,"two",3562,669000,188,"2","1","1","0","1","SINGLE_FAMILY","0",1993,"0","0",0,"High","Old"
3,4,"one",3082,360000,117,"2","1","1","0","1","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-High","Recent"
1,2,"one",868,89900,104,"0","0","0","0","0","SINGLE_FAMILY","0",1945,"0","0",0,"Low","Old"
4,4,"one",924,130000,141,"0","0","0","0","0","MULTI_FAMILY","0",1988,"0","0",0,"Low","Old"
2,3,"one",1360,274900,202,"0","0","1","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"Medium-Low","Old"
2,3,"one",1426,179000,126,"0","0","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Low","Old"
4,4,"two",3330,454500,136,"0","1","1","0","0","SINGLE_FAMILY","0",1974,"0","0",0,"Medium-High","Old"
1,3,"one",1034,1e+05,97,"0","0","0","0","0","SINGLE_FAMILY","0",1947,"0","0",0,"Low","Old"
3,4,"two",1924,339900,177,"2","1","1","0","1","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-High","Recent"
2,4,"one",1274,315000,247,"0","0","1","0","0","SINGLE_FAMILY","0",2011,"0","0",0,"Medium-Low","Recent"
3,3,"two",2555,275000,108,"0","1","1","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"Medium-Low","Old"
2,3,"one",1064,119000,112,"0","0","0","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"Low","Recent"
4,5,"two",3670,549000,150,"0","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"High","New"
2,2,"two",1152,165000,143,"0","0","1","0","0","TOWNHOUSE","0",1984,"0","0",0,"Low","Old"
3,3,"two",3766,8e+05,212,"0","0","1","1","0","SINGLE_FAMILY","0",2018,"0","0",0,"High","New"
2,4,"two",2022,185000,91,"0","0","1","0","0","SINGLE_FAMILY","0",1954,"0","0",0,"Low","Old"
3,4,"one",2481,589900,238,"0","0","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"High","Old"
3,3,"two",1718,255000,148,"0","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"Medium-Low","Old"
1,2,"one",1125,89900,80,"0","0","0","0","0","SINGLE_FAMILY","0",1947,"0","0",0,"Low","Old"
3,4,"one",1050,165000,157,"1","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
2,2,"one",1008,148500,147,"0","0","0","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Low","Recent"
3,4,"one",4248,450000,106,"2","1","1","0","1","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-High","Old"
2,4,"one",1150,209500,182,"0","0","0","0","0","SINGLE_FAMILY","0",1924,"0","0",0,"Low","Historic"
1,2,"one",924,89900,97,"0","0","1","0","0","SINGLE_FAMILY","0",1964,"0","0",0,"Low","Old"
3,4,"one",2368,367000,155,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"Medium-High","Old"
2,3,"one",1782,230000,129,"0","0","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"Medium-Low","Old"
2,5,"two",3065,625000,204,"0","0","0","0","0","SINGLE_FAMILY","0",1894,"0","0",1,"High","Historic"
2,2,"one",933,180000,193,"0","0","1","0","0","CONDO","0",1987,"0","0",0,"Low","Old"
2,3,"one",1642,224900,137,"2","1","1","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"Low","Recent"
1,3,"one",1325,275000,208,"0","1","1","0","0","SINGLE_FAMILY","0",1951,"0","0",0,"Medium-Low","Old"
2,2,"one",1056,214700,203,"0","0","1","0","0","CONDO","0",1973,"0","0",0,"Low","Old"
1,3,"one",1248,64999,52,"0","0","1","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Low","Old"
3,3,"two",1440,115000,80,"0","0","1","0","0","CONDO","0",1974,"0","0",0,"Low","Old"
2,2,"one",1063,170000,160,"0","0","0","0","1","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
3,4,"two",2648,460000,174,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
2,3,"one",1400,220000,157,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
3,3,"two",1736,217900,126,"2","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Low","Recent"
2,3,"one",1589,199777,126,"0","1","0","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Low","Recent"
3,3,"two",1463,240900,165,"0","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"Medium-Low","New"
2,3,"one",1281,132000,103,"0","0","0","0","0","SINGLE_FAMILY","0",1963,"0","0",0,"Low","Old"
4,5,"two",3230,639000,198,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2013,"0","0",0,"High","Recent"
4,5,"two",4014,492000,123,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
3,4,"one",3082,299900,97,"0","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-Low","Recent"
3,3,"one",3200,375000,117,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-High","Old"
3,3,"one",2921,664000,227,"0","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"High","Old"
4,4,"two",2820,470000,167,"2","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-High","Old"
1,1,"one",1332,317000,238,"1","1","1","0","0","CONDO","0",2000,"0","0",0,"Medium-Low","Recent"
3,4,"two",2104,299000,142,"0","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
3,5,"two",2925,375000,128,"2","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"Medium-High","Old"
2,3,"one",1480,219900,149,"0","0","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
3,5,"three or more",2464,324000,131,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-Low","New"
2,3,"one",1128,219900,195,"0","0","0","0","0","SINGLE_FAMILY","0",1935,"0","0",0,"Low","Old"
1,3,"one",1117,130000,116,"0","0","1","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Low","Old"
3,3,"one",2641,399000,151,"0","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-High","Old"
3,3,"two",1540,190000,123,"0","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Low","Old"
4,4,"two",2719,492500,181,"0","0","1","0","0","SINGLE_FAMILY","0",1925,"0","0",0,"High","Old"
2,3,"one",1615,171000,106,"0","0","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Low","Old"
5,5,"three or more",3949,4e+05,101,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-High","Recent"
1,1,"one",800,59900,75,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Low","Old"
3,4,"two",1939,775000,400,"0","0","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"High","Old"
3,3,"one",1640,275000,168,"2","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Medium-Low","Old"
1,3,"one",1068,109900,103,"0","0","1","0","0","SINGLE_FAMILY","0",1958,"0","0",0,"Low","Old"
2,3,"two",1396,249900,179,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-Low","Old"
2,3,"two",2000,6e+05,300,"0","0","0","0","0","SINGLE_FAMILY","0",1945,"0","0",0,"High","Old"
4,5,"two",2652,650000,245,"2","1","1","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"High","Old"
3,3,"three or more",1096,232000,212,"2","1","1","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-Low","Old"
3,4,"two",2414,334900,139,"2","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-High","New"
5,5,"three or more",6103,679000,111,"2","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",1,"High","Old"
2,5,"two",2155,274900,128,"2","1","1","0","0","SINGLE_FAMILY","0",1972,"0","0",0,"Medium-Low","Old"
4,5,"two",3754,474900,127,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
5,5,"two",3512,589900,168,"2","1","1","1","0","SINGLE_FAMILY","0",2015,"0","0",0,"High","New"
2,3,"one",1685,169900,101,"0","0","0","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Low","Old"
3,3,"two",2593,308000,119,"2","1","1","0","0","SINGLE_FAMILY","0",2013,"0","0",0,"Medium-Low","Recent"
3,4,"two",2450,273000,111,"2","1","0","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-Low","Old"
2,3,"one",1450,159900,110,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Low","New"
2,2,"one",1122,453000,404,"0","0","0","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Medium-High","Old"
3,3,"two",2126,550000,259,"0","0","0","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"High","Old"
2,2,"one",878,159900,182,"0","0","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"Low","Old"
3,4,"two",1793,250000,139,"0","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
3,4,"one",3216,649900,202,"2","1","1","0","1","SINGLE_FAMILY","0",1979,"0","0",0,"High","Old"
4,4,"two",3089,499000,162,"2","1","1","0","0","SINGLE_FAMILY","0",2011,"0","0",0,"High","Recent"
3,4,"two",4100,769900,188,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"High","New"
5,6,"two",6262,825000,132,"3 or more","1","1","0","1","SINGLE_FAMILY","0",1993,"0","0",0,"High","Old"
4,5,"two",4070,688900,169,"2","1","1","0","1","SINGLE_FAMILY","0",2010,"0","0",0,"High","Recent"
2,3,"one",2388,154900,65,"0","1","1","0","0","SINGLE_FAMILY","0",1945,"0","0",0,"Low","Old"
1,2,"one",696,35000,50,"0","0","0","0","0","MULTI_FAMILY","0",1955,"0","0",0,"Low","Old"
1,1,"one",764,250000,327,"0","1","1","1","0","CONDO","0",1999,"0","0",0,"Medium-Low","Recent"
3,3,"two",2802,749000,267,"0","0","0","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
2,2,"one",1422,199900,141,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
1,2,"one",1500,525000,350,"0","1","1","0","0","SINGLE_FAMILY","0",2009,"0","0",0,"High","Recent"
2,3,"one",1236,155000,125,"0","1","0","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Low","Recent"
2,3,"one",1623,109900,68,"0","0","0","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Low","Old"
2,3,"two",2748,310000,113,"2","1","1","0","0","SINGLE_FAMILY","0",1978,"0","0",0,"Medium-Low","Old"
6,5,"two",5876,998000,170,"3 or more","1","1","1","1","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
1,2,"one",1056,190000,180,"0","0","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
2,3,"one",1122,152500,136,"0","0","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"Low","Old"
2,4,"one",1792,79900,45,"0","0","0","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Low","Recent"
5,5,"two",4504,525000,117,"2","1","1","0","1","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
2,3,"three or more",1074,199900,186,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Low","Old"
5,6,"three or more",4965,435000,88,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
2,4,"one",2294,219000,95,"0","0","0","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Low","Old"
2,3,"one",1510,235000,156,"2","1","1","0","1","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-Low","New"
2,4,"two",2361,329000,139,"0","0","1","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Medium-Low","Old"
2,3,"three or more",1792,189900,106,"2","1","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Low","Old"
3,4,"two",2168,354900,164,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-High","New"
3,3,"one",3100,649444,209,"0","1","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
1,2,"one",1196,129500,108,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
4,5,"two",4376,929000,212,"0","0","1","1","0","SINGLE_FAMILY","0",1991,"0","0",0,"High","Old"
1,3,"one",1226,109900,90,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
3,5,"two",3336,427000,128,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
4,4,"two",3000,648000,216,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
3,4,"one",1950,249900,128,"0","1","0","1","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-Low","Old"
3,4,"one",2758,325000,118,"0","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Medium-Low","Old"
3,4,"two",2781,258000,93,"2","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-Low","Old"
2,3,"one",1811,149999,83,"0","0","1","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Low","Historic"
3,4,"one",3216,349900,109,"0","0","0","0","0","SINGLE_FAMILY","0",1954,"0","0",0,"Medium-High","Old"
2,4,"one",1984,244900,123,"0","0","0","0","0","MULTI_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
2,3,"one",1500,284000,189,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
2,4,"one",1900,30000,16,"0","0","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
3,3,"one",1846,89000,48,"0","0","0","0","0","SINGLE_FAMILY","0",1920,"0","0",0,"Low","Historic"
2,3,"one",2084,387055,186,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
4,3,"one",3338,432000,129,"0","0","0","1","1","SINGLE_FAMILY","0",1951,"0","0",0,"Medium-High","Old"
4,4,"three or more",4250,619900,146,"2","1","1","0","1","SINGLE_FAMILY","0",1992,"0","0",0,"High","Old"
1,3,"one",1150,1e+05,87,"0","0","0","0","1","SINGLE_FAMILY","0",1953,"0","0",0,"Low","Old"
4,6,"three or more",3777,1195000,316,"0","0","0","0","0","SINGLE_FAMILY","0",1928,"0","0",1,"High","Old"
6,6,"three or more",5778,1025000,177,"0","1","1","0","1","SINGLE_FAMILY","0",2007,"0","0",0,"High","Recent"
5,5,"two",6077,899000,148,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"High","Recent"
3,4,"two",1600,499000,312,"0","1","1","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"High","Old"
1,2,"one",1649,52540,32,"0","0","0","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"Low","Old"
4,4,"two",2799,469900,168,"0","1","1","1","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
3,5,"two",2551,439000,172,"2","1","1","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
3,4,"two",2800,425000,152,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-High","Recent"
2,3,"one",2656,339900,128,"0","0","1","0","0","SINGLE_FAMILY","0",1948,"0","0",0,"Medium-High","Old"
7,5,"two",5662,749900,132,"0","1","1","1","1","SINGLE_FAMILY","0",1995,"0","0",1,"High","Recent"
3,4,"one",1961,665000,339,"0","0","0","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"High","Old"
2,3,"one",2640,199900,76,"0","1","0","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"Low","Old"
3,3,"two",1796,234900,131,"2","1","1","0","0","SINGLE_FAMILY","0",2012,"0","0",0,"Medium-Low","Recent"
4,5,"two",3238,351000,108,"0","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-High","Old"
4,4,"three or more",3852,949900,247,"2","1","1","0","0","TOWNHOUSE","0",2007,"0","0",0,"High","Recent"
4,4,"two",3200,429000,134,"0","0","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Medium-High","Recent"
3,5,"two",2975,339900,114,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-High","New"
2,3,"one",1547,185000,120,"0","0","0","0","0","SINGLE_FAMILY","0",1949,"0","0",0,"Low","Old"
1,1,"one",730,240000,329,"0","0","1","0","0","CONDO","0",1996,"0","0",0,"Medium-Low","Recent"
3,5,"two",3295,329900,100,"0","1","1","0","0","SINGLE_FAMILY","0",2014,"0","0",0,"Medium-Low","Recent"
1,2,"one",1003,99000,99,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
